days_since_last_purchase,purchase_frequency,avg_session_duration_min,cart_abandonment_rate,total_spend_usd,num_support_tickets,pages_per_session,discount_usage_rate,email_open_rate,preferred_device,membership_tier,churned
4,7,19.2,0.01,887.31,0,13.6,0.38,0.646,desktop,gold,0
31,4,3.8,0.37,57.46,2,5.1,0.4,0.514,mobile,bronze,0
87,0,0.5,0.809,4.25,5,2.2,0.364,0.015,mobile,bronze,1
9,2,9.2,0.805,64.42,1,3.9,0.417,,tablet,gold,1
9,8,20.3,0.011,407.93,0,5.8,0.305,0.338,mobile,bronze,0
210,6,6.5,0.578,13.76,2,4.1,0.388,0.676,mobile,bronze,0
17,9,17.4,0.033,247.14,2,17.0,0.19,0.663,mobile,gold,0
5,9,14.3,0.097,211.32,1,8.0,0.45,0.46,desktop,platinum,0
360,1,4.1,0.504,45.23,2,2.2,0.647,0.578,mobile,bronze,1
67,2,11.9,0.352,111.31,0,4.8,0.15,0.588,desktop,bronze,1
31,1,,0.963,129.96,1,1.0,0.368,0.049,mobile,gold,0
7,4,7.7,0.507,143.76,0,8.8,0.384,0.434,mobile,platinum,1
148,2,8.6,0.362,82.65,0,8.0,0.377,0.664,mobile,silver,0
306,1,3.5,0.822,72.46,2,3.6,0.537,0.197,desktop,gold,0
229,0,5.4,0.914,149.86,1,3.6,0.299,0.47,mobile,bronze,0
14,6,20.9,0.027,,0,13.2,0.254,0.65,desktop,silver,0
59,0,5.2,0.881,34.37,2,1.0,0.445,0.258,mobile,bronze,1
2,4,8.4,0.85,117.66,2,11.2,0.703,0.406,desktop,silver,1
74,3,5.9,0.776,51.55,2,4.7,0.823,0.137,desktop,bronze,0
35,0,3.6,0.413,42.43,2,4.6,0.51,0.162,desktop,gold,0
12,1,4.2,0.388,68.35,2,3.9,0.472,0.897,desktop,bronze,1
32,7,16.3,0.018,204.66,1,12.7,0.116,0.83,tablet,silver,0
7,0,3.4,0.662,14.03,2,6.0,0.506,0.444,tablet,silver,0
15,8,21.0,0.169,119.73,1,10.0,0.297,0.511,desktop,silver,1
3,9,19.6,,542.92,0,17.5,0.4,0.818,mobile,gold,0
8,12,21.0,0.117,,0,18.0,0.191,0.408,desktop,platinum,0
53,9,15.3,0.049,575.78,0,9.0,0.204,0.651,mobile,silver,0
3,7,18.0,0.009,511.53,0,11.2,0.331,0.402,desktop,gold,0
20,6,21.0,0.015,342.4,1,17.7,0.505,0.339,mobile,gold,1
17,5,29.4,0.211,770.29,0,9.1,0.125,0.619,desktop,bronze,0
172,1,5.2,0.46,38.6,2,1.2,0.409,0.048,mobile,bronze,1
7,8,,,246.26,1,13.4,0.04,0.386,desktop,silver,1
27,1,4.6,0.981,102.78,2,5.1,0.172,0.15,mobile,bronze,1
4,6,15.1,0.458,716.65,0,13.3,0.357,0.638,desktop,silver,0
76,2,0.8,0.946,131.97,2,1.0,0.64,0.466,mobile,bronze,0
71,5,19.7,0.403,336.53,0,11.4,0.764,0.452,mobile,platinum,0
4,5,17.0,0.003,852.19,0,12.9,0.057,0.71,desktop,platinum,1
47,1,0.8,0.576,8.82,3,2.2,0.449,0.038,mobile,gold,1
17,0,3.2,0.755,5.33,3,2.6,0.764,0.066,desktop,bronze,0
61,0,3.4,0.864,17.32,1,3.7,0.29,0.132,desktop,bronze,0
6,8,21.7,0.008,1094.89,0,12.4,0.124,0.538,mobile,silver,0
94,1,2.0,0.71,22.93,4,7.9,0.253,0.511,mobile,silver,0
113,0,6.4,0.784,26.3,4,2.7,0.781,0.367,desktop,bronze,1
62,3,12.0,0.323,365.03,0,14.1,0.27,0.673,desktop,gold,0
9,4,6.4,0.091,1.75,0,8.2,0.189,0.745,mobile,bronze,0
10,5,19.9,0.075,1555.79,0,21.0,0.243,0.983,desktop,silver,1
15,0,9.7,0.346,30.62,2,5.3,0.151,0.322,desktop,bronze,1
23,13,15.0,0.021,620.56,1,15.3,0.269,0.695,tablet,gold,0
25,10,13.0,0.046,,0,8.8,0.405,0.327,mobile,silver,0
40,1,0.5,0.542,1.4,1,1.0,0.566,0.227,mobile,gold,1
10,0,1.6,0.525,95.78,2,1.0,0.855,0.074,desktop,bronze,0
330,1,7.8,0.986,2.18,2,2.6,0.625,0.014,desktop,gold,1
57,1,8.3,0.699,12.94,1,1.7,0.723,0.11,desktop,silver,0
24,8,15.0,0.01,300.41,0,13.2,0.333,0.838,mobile,bronze,0
26,6,19.4,0.34,754.43,1,13.0,0.18,0.718,desktop,bronze,0
6,4,17.7,0.38,17.72,0,14.2,0.389,0.594,mobile,gold,1
151,0,2.5,0.769,,4,3.7,0.373,0.162,desktop,bronze,1
17,1,5.5,0.833,34.32,1,3.0,0.554,0.148,mobile,silver,0
7,12,19.6,0.184,237.55,0,14.0,0.146,0.889,mobile,bronze,0
26,3,3.6,0.529,81.68,0,4.3,0.305,0.549,mobile,bronze,0
200,1,5.8,0.451,64.66,1,2.6,0.289,0.063,mobile,silver,0
239,1,,0.704,64.33,1,6.2,0.418,0.578,desktop,bronze,0
2,4,21.2,0.11,136.51,0,5.6,0.315,0.544,desktop,gold,0
35,6,23.3,0.007,246.08,0,9.1,0.071,0.724,desktop,gold,0
18,10,9.2,0.033,626.45,0,14.5,0.131,0.89,desktop,gold,1
93,0,6.5,0.701,11.04,2,1.0,0.646,0.118,desktop,bronze,1
74,2,3.0,0.87,2.66,7,4.0,0.747,0.416,mobile,gold,0
6,13,21.6,0.043,1246.14,1,18.9,0.457,0.848,mobile,gold,0
7,8,19.1,0.024,238.79,0,9.8,0.254,0.489,mobile,silver,0
19,0,6.4,0.527,131.9,3,6.5,0.528,0.482,mobile,bronze,1
1,9,26.4,0.028,492.28,0,19.6,0.414,0.63,desktop,bronze,0
333,0,3.3,0.574,17.03,4,1.0,0.575,0.375,mobile,bronze,1
1,9,14.9,0.022,420.96,0,14.1,0.251,,mobile,bronze,0
263,1,3.4,,81.46,2,4.0,0.409,0.257,mobile,silver,1
9,10,8.7,0.058,513.93,1,12.9,0.452,0.841,desktop,platinum,1
20,8,10.0,0.003,991.25,1,11.0,0.436,0.578,mobile,platinum,0
233,3,11.0,0.312,30.64,1,2.8,0.515,0.409,tablet,platinum,1
22,5,18.2,0.079,215.86,0,16.1,0.416,0.836,desktop,gold,0
26,10,20.5,0.106,578.69,0,9.3,0.115,0.835,desktop,silver,0
23,10,19.2,0.193,278.57,0,9.6,0.579,0.393,desktop,bronze,0
35,2,4.9,0.466,4.27,1,8.4,0.198,0.37,mobile,silver,0
148,0,4.4,0.683,9.4,3,3.7,0.837,0.352,mobile,bronze,0
360,1,4.1,,61.47,2,1.8,0.453,0.262,mobile,bronze,1
33,0,0.5,0.681,23.86,4,4.0,0.758,0.071,desktop,bronze,0
164,0,0.5,0.681,73.9,1,3.1,0.527,0.104,desktop,bronze,1
11,5,12.5,0.302,376.93,0,5.0,0.338,0.851,desktop,gold,0
12,8,21.1,0.108,1068.67,1,10.8,0.285,0.837,desktop,bronze,0
24,11,25.8,0.065,2819.29,0,11.6,0.115,0.487,mobile,bronze,0
96,1,4.3,0.78,38.75,5,3.7,0.38,,mobile,bronze,0
7,12,,0.117,479.26,0,15.6,0.079,0.85,mobile,gold,0
1,5,19.2,0.224,180.77,0,11.0,0.19,0.899,desktop,gold,0
23,8,21.8,0.357,505.68,0,12.9,0.202,0.676,mobile,bronze,0
16,12,12.6,0.23,731.06,0,12.5,0.531,0.473,mobile,platinum,0
8,2,15.5,0.116,1065.37,1,13.7,0.397,0.924,mobile,gold,0
26,2,1.7,0.676,22.63,3,3.0,0.271,0.328,mobile,bronze,0
365,0,0.9,0.86,46.21,1,2.9,0.574,0.01,mobile,silver,1
49,4,11.0,0.103,112.92,0,6.3,0.39,0.039,desktop,silver,0
8,3,6.1,0.1,39.8,1,5.9,0.397,0.513,mobile,silver,1
20,9,10.6,0.009,50.92,1,9.1,0.29,0.725,tablet,gold,0
52,1,0.5,0.761,138.1,1,1.0,0.605,0.129,mobile,silver,1
6,8,15.9,0.054,267.17,0,13.5,0.454,0.781,desktop,silver,0
3,7,19.2,0.17,142.46,0,6.2,0.167,,mobile,gold,1
3,8,11.7,0.207,1259.67,0,16.0,0.429,0.825,desktop,gold,1
94,3,1.7,,60.17,5,2.9,0.791,0.209,mobile,bronze,0
82,0,3.4,,16.78,3,3.3,0.732,0.276,mobile,bronze,1
10,7,11.5,0.495,572.72,1,12.1,0.209,0.656,desktop,platinum,0
3,10,18.3,0.208,386.75,1,10.8,0.183,,desktop,bronze,0
22,0,2.4,0.927,47.94,5,2.5,0.492,0.081,mobile,bronze,0
16,3,5.8,0.794,30.37,5,4.2,0.328,0.03,tablet,bronze,1
42,6,9.6,,393.74,0,7.3,0.362,0.687,desktop,gold,0
13,3,11.0,0.471,68.07,2,,0.175,,mobile,silver,0
8,1,6.5,0.656,52.44,1,8.2,0.441,,desktop,gold,1
1,6,11.7,0.049,59.71,0,9.1,0.452,0.69,mobile,gold,0
2,8,24.6,0.244,,0,10.7,0.38,0.622,mobile,silver,0
121,2,1.5,0.856,33.8,4,1.0,0.51,0.373,mobile,bronze,0
24,8,5.0,0.051,419.63,0,14.0,0.06,0.889,mobile,gold,0
1,2,23.9,0.175,349.28,0,,0.287,0.624,desktop,bronze,0
13,12,15.6,0.07,418.17,0,10.9,0.167,0.777,desktop,platinum,1
12,13,,0.225,55.11,0,13.3,0.025,0.751,desktop,gold,1
230,0,0.5,0.847,53.41,5,2.8,0.531,0.434,mobile,silver,1
22,1,,,,1,2.0,0.736,0.516,desktop,bronze,0
3,10,12.5,0.123,1531.94,0,6.4,0.388,0.725,desktop,gold,1
40,0,4.7,,5.61,2,,0.754,0.056,tablet,bronze,1
37,0,1.3,0.462,16.51,2,1.6,0.778,0.145,mobile,gold,1
139,2,10.4,0.834,31.33,0,2.2,0.234,0.223,tablet,silver,1
22,6,19.3,0.027,,0,11.8,0.117,0.511,desktop,gold,0
33,10,22.9,0.082,1002.39,0,14.4,0.316,0.925,tablet,platinum,0
12,1,,0.828,435.23,1,6.9,0.462,0.503,mobile,bronze,0
27,3,8.4,0.293,7.2,2,10.4,0.192,0.54,desktop,silver,0
7,5,14.1,0.038,860.11,0,13.7,0.172,,desktop,silver,0
3,3,4.7,0.823,108.39,1,5.9,0.526,0.052,mobile,bronze,0
1,4,17.3,0.11,818.19,0,10.5,0.27,0.593,desktop,bronze,0
5,10,17.4,0.352,570.01,0,12.7,0.232,0.924,tablet,platinum,1
1,3,,0.163,826.43,0,12.9,0.199,0.763,desktop,platinum,1
7,6,17.9,0.112,462.8,0,12.9,0.323,0.206,mobile,silver,0
41,6,21.9,0.084,566.36,1,11.0,0.191,0.696,desktop,silver,0
8,9,16.2,0.121,9.88,0,12.4,0.291,0.448,mobile,gold,0
145,0,0.9,0.855,61.88,5,2.2,0.571,0.059,desktop,bronze,1
11,9,25.7,0.133,621.16,0,14.0,0.374,0.616,mobile,gold,0
156,0,2.2,0.639,77.05,3,3.9,0.889,0.439,desktop,bronze,0
69,11,26.9,0.182,602.78,0,9.2,0.282,0.685,desktop,silver,0
7,3,10.0,0.213,129.91,0,12.5,0.481,0.408,mobile,bronze,0
19,13,20.3,0.406,249.15,0,12.6,0.217,0.338,tablet,silver,1
10,11,9.5,0.025,498.89,0,6.1,0.267,0.336,desktop,silver,1
253,2,5.0,0.385,251.26,0,11.9,0.266,0.236,tablet,bronze,0
13,2,13.3,0.137,414.5,0,11.7,0.308,0.244,desktop,silver,0
33,12,12.0,0.236,27.13,0,5.3,0.367,0.734,desktop,silver,0
2,14,14.9,0.214,53.75,0,13.8,0.433,0.313,tablet,bronze,0
11,1,3.7,0.526,29.18,4,2.1,0.409,0.509,mobile,platinum,0
161,0,0.5,0.566,14.86,2,,0.582,0.021,mobile,silver,0
365,0,5.8,0.831,6.75,1,3.3,0.786,0.167,desktop,silver,1
25,8,24.1,0.167,462.06,1,14.9,0.245,0.641,desktop,platinum,0
16,5,27.7,0.282,560.19,1,3.6,0.179,0.248,mobile,platinum,0
1,2,5.7,0.292,118.12,2,5.4,0.502,0.681,desktop,bronze,0
70,2,2.4,0.487,0.11,4,2.2,0.917,0.129,mobile,bronze,0
109,2,3.7,0.875,10.74,2,1.7,0.57,0.055,desktop,silver,1
2,1,9.1,0.395,45.95,0,7.5,0.367,0.663,desktop,silver,1
324,0,4.3,0.951,30.75,2,2.0,0.855,0.038,mobile,bronze,1
20,8,19.3,0.214,995.17,0,,0.091,0.774,mobile,gold,0
12,7,12.0,0.101,412.22,0,13.1,0.087,0.451,desktop,bronze,1
40,7,18.0,0.114,179.25,0,7.1,0.263,0.489,mobile,silver,0
188,1,3.3,0.703,10.01,2,2.7,0.678,0.024,mobile,gold,0
104,1,5.5,0.676,40.59,0,1.5,0.292,0.255,desktop,silver,0
287,1,4.0,,21.97,3,2.1,0.629,0.351,desktop,bronze,0
63,8,,0.303,899.22,0,14.0,0.238,0.333,mobile,gold,1
6,7,18.6,0.242,1566.36,0,11.8,0.078,0.773,desktop,platinum,0
61,2,,0.934,54.47,3,1.9,0.346,0.269,desktop,silver,1
9,9,18.8,0.49,1246.71,0,13.7,0.206,0.386,mobile,silver,1
8,3,5.6,0.16,264.84,1,4.7,0.463,0.62,tablet,silver,0
92,3,3.6,0.275,38.56,5,2.5,0.712,0.046,mobile,gold,1
3,9,26.0,0.067,140.98,1,13.9,0.53,0.477,desktop,bronze,0
5,8,19.4,0.1,153.06,1,,0.26,0.784,mobile,bronze,1
16,1,2.9,0.642,,4,2.5,0.586,0.017,mobile,gold,1
24,5,16.6,0.089,51.67,0,16.8,0.59,0.929,desktop,bronze,0
85,8,16.4,0.041,732.19,0,11.9,0.406,,desktop,bronze,1
83,4,10.6,,48.32,1,8.3,0.316,0.255,desktop,bronze,1
196,1,11.5,0.072,43.44,0,8.7,0.297,0.894,mobile,bronze,0
14,6,23.3,0.06,3.56,1,10.9,0.205,0.759,mobile,bronze,0
15,10,17.4,0.66,493.11,0,13.0,0.07,0.943,mobile,bronze,1
14,7,19.1,0.108,120.1,0,8.3,0.263,0.897,desktop,silver,0
1,7,15.5,0.146,1066.26,0,15.6,0.179,0.826,mobile,silver,0
1,9,11.6,0.004,130.64,0,20.0,0.319,0.754,mobile,platinum,0
160,0,3.8,,101.65,2,1.6,0.366,0.343,mobile,bronze,0
2,8,16.8,0.009,552.57,0,12.1,0.171,0.799,mobile,silver,0
24,7,,0.496,208.22,0,11.7,0.307,0.711,desktop,bronze,0
4,10,20.4,0.315,29.26,0,11.2,0.249,0.495,mobile,bronze,0
49,3,5.9,0.61,226.12,0,4.6,0.258,0.144,desktop,bronze,1
159,1,2.0,0.899,12.9,4,1.0,0.897,0.035,desktop,platinum,1
74,6,17.3,0.094,,0,10.9,0.163,0.623,mobile,platinum,0
2,1,5.7,0.327,14.22,3,2.5,0.218,0.131,mobile,silver,0
6,5,13.9,0.37,394.58,1,14.4,0.138,0.77,desktop,gold,0
14,11,28.7,0.267,111.58,0,10.1,0.685,0.685,mobile,silver,0
3,15,24.5,0.163,1839.75,0,11.1,0.189,0.553,mobile,silver,0
32,6,,0.638,23.2,0,16.6,0.127,0.649,desktop,bronze,0
43,7,7.9,0.253,46.33,0,12.0,0.413,0.538,desktop,silver,1
38,11,17.4,0.051,166.96,1,7.6,0.03,0.86,desktop,silver,1
11,6,22.4,0.127,873.45,0,13.4,0.165,0.995,mobile,silver,0
28,10,14.4,,831.21,1,13.6,0.241,0.843,mobile,silver,0
332,3,,0.312,139.25,0,3.8,0.601,0.741,desktop,gold,1
80,0,4.1,,3.2,3,4.4,0.507,0.227,desktop,bronze,1
71,1,2.8,0.856,6.76,0,3.5,0.244,0.16,desktop,bronze,0
11,7,18.2,0.166,1082.66,0,9.7,0.06,0.84,desktop,silver,1
56,2,8.2,0.883,37.22,0,10.4,0.508,0.224,mobile,bronze,1
2,13,11.5,0.093,107.89,0,7.8,0.228,0.599,desktop,silver,0
120,0,3.6,0.989,7.23,2,3.3,0.379,0.058,mobile,bronze,0
13,8,17.8,0.19,43.66,1,11.5,0.431,0.842,desktop,gold,0
35,10,11.6,,2356.95,0,12.1,0.413,0.792,tablet,platinum,0
176,2,1.8,0.815,60.63,3,1.1,0.864,0.034,mobile,bronze,0
49,7,25.5,0.198,339.93,1,10.4,0.536,0.643,desktop,platinum,0
116,2,8.1,0.754,218.53,0,6.8,0.452,0.619,mobile,silver,0
59,10,19.2,0.042,444.68,0,11.8,0.534,0.621,desktop,silver,0
3,7,21.6,0.474,235.5,1,11.1,0.099,0.807,desktop,gold,0
1,13,21.0,0.359,0.93,0,14.6,0.127,0.634,desktop,gold,0
72,1,,0.613,128.5,1,4.7,0.652,0.376,mobile,silver,0
348,2,7.0,0.577,74.62,1,5.3,0.679,0.699,desktop,silver,0
12,6,13.0,0.08,849.82,1,13.8,0.344,0.714,desktop,silver,0
35,12,19.8,0.324,85.39,0,13.5,0.178,,desktop,gold,1
26,7,25.6,0.115,30.07,0,,0.078,0.871,desktop,silver,0
4,7,6.2,0.372,322.56,1,,0.212,,mobile,gold,0
59,5,22.1,0.315,517.82,0,12.0,0.478,0.753,desktop,platinum,0
39,2,1.7,0.591,7.58,4,1.0,0.649,0.228,desktop,silver,1
63,4,10.0,0.433,23.92,1,6.8,0.539,0.581,tablet,bronze,1
87,0,9.1,0.421,4.95,1,7.2,0.469,0.568,desktop,bronze,0
13,8,15.9,0.134,2216.91,0,9.8,0.091,0.63,mobile,platinum,1
285,2,8.5,0.256,24.92,1,,0.159,0.346,tablet,silver,1
130,1,4.0,0.469,8.15,0,1.9,0.585,0.157,mobile,gold,0
8,5,23.7,0.226,485.66,0,9.1,0.055,0.716,mobile,platinum,0
4,5,14.5,0.318,558.91,3,16.1,0.187,0.758,desktop,silver,0
4,8,20.5,0.259,1318.19,1,8.9,0.416,0.838,desktop,platinum,0
4,7,19.6,0.087,1053.78,1,13.7,0.042,0.896,mobile,platinum,1
13,5,20.0,0.2,93.17,0,12.5,0.329,0.539,mobile,platinum,0
2,1,0.5,0.636,23.98,3,2.7,0.661,0.321,desktop,gold,1
16,7,20.6,0.127,256.75,0,14.9,0.139,0.64,tablet,gold,0
64,1,2.6,0.869,63.51,6,1.0,0.236,0.375,mobile,silver,0
20,16,18.9,0.309,875.56,0,9.9,0.326,0.859,mobile,platinum,0
153,1,3.9,0.691,,4,4.2,0.814,0.147,tablet,gold,1
11,1,4.3,0.741,,4,2.2,0.431,0.034,mobile,bronze,1
11,9,19.1,0.107,51.64,0,11.9,0.16,0.571,desktop,platinum,0
23,7,17.5,0.192,640.61,0,9.9,0.115,0.236,mobile,gold,1
60,1,6.0,0.582,,0,8.1,0.387,0.465,mobile,bronze,0
39,5,12.2,0.035,731.64,1,15.9,0.233,0.856,desktop,gold,0
30,11,24.9,0.049,1604.07,0,7.1,0.186,0.513,mobile,bronze,0
79,3,6.3,,109.46,1,5.8,0.276,0.607,mobile,gold,0
29,7,17.6,0.221,241.3,1,6.3,0.263,0.572,desktop,gold,0
95,0,2.0,0.869,3.98,4,2.8,0.882,0.045,mobile,gold,1
4,10,,0.202,158.54,0,17.5,0.529,0.875,desktop,silver,0
106,6,7.7,0.55,22.11,2,8.0,0.247,0.223,desktop,bronze,1
30,7,13.7,0.318,116.08,0,5.4,0.33,0.457,tablet,platinum,0
279,1,3.6,0.81,88.52,2,,0.841,0.095,tablet,bronze,1
250,2,2.1,0.883,24.4,8,3.3,0.777,0.229,mobile,bronze,1
193,2,0.5,0.923,196.24,3,1.8,0.651,0.457,desktop,silver,1
13,8,20.9,0.255,1195.34,0,14.8,0.334,0.866,mobile,platinum,0
24,13,22.1,0.214,369.44,1,9.2,0.483,0.417,mobile,silver,0
36,0,1.7,0.657,50.51,3,5.1,0.715,0.104,mobile,bronze,0
76,4,4.7,0.752,22.18,0,8.8,0.492,0.397,desktop,silver,0
1,13,22.0,0.019,,0,10.7,0.055,0.687,desktop,bronze,0
4,4,8.4,0.065,167.56,0,,0.375,0.669,desktop,gold,0
79,1,2.7,0.425,2.87,0,5.2,0.243,0.303,desktop,platinum,1
17,2,3.1,0.805,92.02,3,,0.547,0.271,mobile,bronze,1
3,11,17.0,0.094,574.13,0,13.1,0.25,0.807,desktop,silver,0
4,8,17.0,0.061,62.19,0,12.3,0.269,0.904,mobile,gold,0
135,1,8.6,0.411,,2,6.1,0.459,0.342,desktop,silver,0
5,7,17.1,0.028,21.43,0,9.2,0.421,0.475,desktop,silver,1
36,2,4.1,0.462,46.09,1,5.0,0.327,0.377,desktop,bronze,0
47,1,15.4,0.418,32.79,2,8.6,0.377,0.46,mobile,bronze,0
147,1,4.4,0.566,2.28,3,3.6,0.463,0.436,tablet,bronze,1
24,2,6.3,0.801,24.37,0,5.6,0.405,0.559,mobile,silver,1
28,2,7.0,0.391,38.21,0,3.8,0.556,0.448,mobile,silver,0
12,1,2.8,0.717,52.3,3,1.3,0.37,0.395,desktop,bronze,1
2,5,11.0,0.11,343.43,0,,0.308,0.608,desktop,bronze,0
55,2,3.4,0.955,10.81,3,4.0,0.284,0.02,mobile,bronze,0
42,8,13.1,0.259,1345.0,0,11.6,0.277,0.743,desktop,silver,1
1,10,9.3,0.187,895.6,2,10.7,0.397,0.801,desktop,silver,0
3,6,8.1,0.301,743.95,0,17.4,0.27,0.785,desktop,gold,0
199,2,4.7,0.173,10.59,0,4.5,0.344,0.092,desktop,bronze,0
19,7,12.5,,415.68,0,,0.534,0.669,desktop,silver,0
17,5,20.6,0.116,303.83,0,11.5,0.345,0.551,mobile,silver,0
15,2,7.7,0.222,5.2,1,6.3,0.405,0.568,mobile,silver,0
174,5,6.7,0.665,10.77,0,1.8,0.333,0.47,desktop,bronze,0
168,1,4.3,0.365,32.43,0,1.9,0.714,0.06,desktop,silver,1
47,0,7.8,0.231,57.68,2,8.5,0.502,0.357,desktop,silver,0
49,2,2.5,0.817,36.52,2,4.0,0.469,0.337,desktop,bronze,0
20,2,,0.433,25.4,1,3.0,0.557,0.379,mobile,bronze,1
142,2,2.5,0.94,,2,4.1,0.928,0.17,mobile,bronze,1
174,1,3.6,0.454,77.19,0,2.5,0.356,0.125,mobile,bronze,0
2,8,21.3,0.214,770.89,0,9.0,0.814,0.643,desktop,bronze,0
5,5,22.2,0.195,21.25,1,7.7,0.325,,mobile,platinum,0
7,6,14.0,0.301,,0,12.4,0.125,0.875,mobile,bronze,0
28,0,4.4,0.747,31.36,3,4.5,0.627,0.087,desktop,silver,1
17,4,20.0,0.212,55.03,1,16.2,0.653,0.531,mobile,platinum,0
61,1,11.5,0.336,21.61,1,7.4,0.516,0.239,mobile,bronze,1
9,6,18.8,,217.31,0,16.5,0.287,0.834,tablet,silver,0
74,1,1.8,0.744,66.55,1,4.6,0.404,0.425,mobile,bronze,1
7,8,12.2,0.034,454.77,0,15.2,0.509,0.797,mobile,bronze,0
93,0,4.0,0.813,,3,3.2,0.622,0.014,desktop,gold,0
96,1,4.2,0.824,35.1,1,3.6,0.532,0.402,mobile,bronze,1
92,2,9.5,0.552,101.92,1,6.8,0.258,0.195,mobile,bronze,0
86,12,20.3,0.298,1788.49,0,10.8,0.466,0.784,desktop,silver,0
1,7,3.6,0.083,152.45,0,,0.302,0.591,tablet,platinum,0
3,9,23.3,0.06,125.01,0,14.9,0.334,0.501,desktop,silver,0
11,11,21.8,0.016,1639.25,2,12.3,0.232,,tablet,bronze,0
67,0,8.0,0.241,25.55,1,6.0,0.512,0.389,tablet,platinum,1
9,6,23.9,0.511,270.31,0,9.5,0.527,0.437,mobile,bronze,0
2,5,18.7,0.006,385.15,0,,0.555,0.867,mobile,platinum,0
12,5,23.0,0.309,907.13,0,14.9,0.335,0.781,mobile,silver,0
6,15,17.8,0.254,279.0,0,19.3,0.325,0.57,mobile,gold,1
30,1,11.1,0.531,52.23,1,6.4,0.507,0.485,mobile,bronze,0
1,5,19.3,0.257,153.63,1,14.6,0.329,0.545,mobile,platinum,0
11,5,12.1,0.048,178.56,0,7.8,0.056,0.858,mobile,gold,0
216,0,3.1,0.859,198.27,3,2.8,0.52,0.176,desktop,bronze,1
7,8,23.8,0.429,120.49,1,10.0,0.103,0.574,desktop,silver,0
41,6,27.1,0.002,902.62,1,9.7,0.154,0.747,mobile,silver,1
139,2,4.2,0.665,15.46,2,3.1,0.239,0.467,mobile,silver,0
88,1,1.1,0.55,69.13,2,3.4,0.458,0.088,desktop,bronze,0
31,11,18.8,0.017,642.15,0,9.1,0.482,0.145,desktop,silver,0
21,6,16.1,0.12,365.35,0,11.6,0.352,0.473,desktop,bronze,0
38,9,19.2,0.143,14.34,0,13.3,0.172,0.641,mobile,silver,0
40,0,2.2,0.47,11.54,2,4.4,0.874,0.089,desktop,silver,1
12,4,5.4,0.306,87.5,0,12.5,0.154,,mobile,gold,1
90,0,6.6,0.8,87.25,1,2.7,0.737,0.064,mobile,bronze,1
29,7,23.2,0.018,493.74,1,10.5,0.083,0.312,mobile,gold,0
188,1,,0.902,92.31,6,3.9,0.35,0.286,mobile,gold,1
104,1,6.1,0.94,35.51,1,1.3,0.32,0.016,desktop,bronze,0
182,1,4.6,0.922,67.44,2,5.1,0.435,0.048,mobile,bronze,1
24,6,18.3,0.142,245.69,0,17.2,0.065,0.633,tablet,gold,1
6,1,,0.978,283.03,2,5.8,0.357,0.023,desktop,bronze,0
14,8,20.8,0.183,386.33,0,,0.447,0.519,desktop,platinum,0
51,12,20.1,0.183,119.4,1,9.8,0.378,0.707,desktop,platinum,0
34,6,20.7,0.056,897.24,0,11.2,0.258,0.718,desktop,gold,0
37,10,18.4,0.204,620.46,1,7.9,0.156,0.777,tablet,silver,1
52,1,10.5,0.766,23.63,2,6.7,0.423,0.227,mobile,bronze,0
250,1,,0.749,37.86,2,3.6,0.273,0.214,desktop,silver,1
1,5,13.5,0.336,5.48,0,13.1,0.658,0.75,tablet,bronze,0
1,0,2.9,0.784,17.88,5,4.1,0.737,0.207,mobile,gold,0
42,2,1.8,0.677,6.24,4,3.5,0.356,0.309,tablet,bronze,1
7,8,13.8,0.504,648.23,1,9.7,0.249,0.47,tablet,silver,1
3,13,27.7,0.096,298.22,0,10.8,0.388,0.399,desktop,gold,0
121,2,8.4,0.442,37.45,1,8.7,0.391,0.223,tablet,silver,1
36,10,12.0,0.592,1007.51,0,13.7,0.267,0.854,mobile,platinum,0
35,2,10.4,0.304,1.95,0,4.5,0.304,0.382,mobile,silver,0
37,0,0.7,,27.36,5,5.1,0.355,0.126,mobile,bronze,1
74,0,4.3,0.585,106.91,0,3.0,0.336,0.45,desktop,silver,0
95,0,6.3,0.791,45.04,2,1.8,0.826,0.133,mobile,silver,1
357,2,2.2,0.6,16.43,2,2.6,0.374,0.108,mobile,silver,0
35,14,13.6,0.245,251.53,1,9.4,0.423,0.469,desktop,silver,0
1,13,12.6,0.269,347.18,0,10.8,0.359,0.66,desktop,platinum,0
155,0,4.1,0.621,16.73,4,1.3,0.593,,mobile,bronze,0
329,0,5.3,0.31,188.66,0,8.0,0.459,0.654,mobile,bronze,1
54,1,12.0,0.644,16.18,0,6.3,0.465,0.243,desktop,bronze,1
1,2,5.6,0.707,12.09,3,6.2,0.452,0.278,mobile,bronze,0
74,1,3.2,0.473,117.17,2,2.3,0.367,0.082,desktop,bronze,1
80,0,1.8,0.628,67.91,3,2.7,0.114,0.228,mobile,silver,1
2,1,2.2,0.891,6.63,3,2.0,0.465,0.086,mobile,bronze,0
139,1,4.7,0.982,1.21,2,1.2,0.452,0.168,desktop,bronze,1
11,9,20.8,0.004,,1,12.3,0.63,0.939,desktop,bronze,0
98,3,4.1,0.888,271.52,1,1.4,0.672,0.167,desktop,bronze,0
31,10,18.7,0.123,,0,10.7,0.363,0.569,mobile,silver,1
90,1,8.7,0.439,71.0,2,7.7,0.39,0.145,desktop,bronze,0
